country_code,year,total_guests,total_overnights,hotel_guests,hotel_overnights,total_middle_east,total_south_asia,total_other_region_not_classified,total_nationals_residing_abroad,total_regions,total_africa,total_americas,total_east_asia_pacific,total_europe,total_region_arrivals,overnight_visitors,same_day_visitors,same_day_cruise_passengers,total_by_purpose,visitors_personal,visitors_business_professional,total_arrivals_transport,arrivals_by_air,arrivals_by_water,arrivals_by_land,total_inbound_tourism_expenditure,travel_inbound_tourism_expenditure,transport_inbound_tourism_expenditure,total_domestic_trip_visitors,domestic_trip_overnight_visitors,domestic_trip_same_day_visitors,total_guests_domestic,total_overnights_domestic,hotel_guests_domestic,hotel_overnights_domestic,total_departures,departures_overnight_visitors,departures_same_day_visitors,outbound_total_expenditure,outbound_travel_expenditure,outbound_transport_expenditure,establishments,rooms,bed_places,occupancy_rate_per_room,occupancy_rate_per_bed_place,avg_stay_length,available_capacity,total_tourism_employees,employees_visitor_accomodation_services,employees_other_accomodation_services,employees_food_and_beverage_service,employees_passenger_transportation,employees_travel_agencies,employees_other_tourism_industries
662.0,2013,,,264.0,,,,1.3,,318.8,,229.0,,88.5,921.0,319.0,602.0,594.0,318.79999999999995,303.4,15.4,318.59999999999997,303.2,15.4,,,354.0,,,,,,,,,,,,,46.0,,,4847.0,,62.0,,8.89,,,,,,,,
662.0,2014,,,280.0,,,,3.0,,338.0,,241.0,,94.0,987.0,338.0,649.0,641.0,338.0,324.0,14.0,338.0,323.0,15.0,,,778.0,,,,,,,,,,,,66.0,45.0,21.0,,4847.0,,62.0,,8.81,,,,,,,,
662.0,2015,,,276.0,,,,3.0,,345.0,,256.0,,86.0,1031.0,345.0,686.0,677.0,345.0,333.0,12.0,345.0,321.0,24.0,,,810.0,,,,,,,,,,,,76.0,46.0,30.0,105.0,4273.0,,68.0,,8.69,,,,,,,,
662.0,2016,,,272.0,,,,3.0,,347.59999999999997,,264.4,,80.2,948.0,348.0,600.0,587.0,347.9,336.5,11.4,347.90000000000003,319.8,28.1,,,776.0,,,,,,,,,,,,78.0,51.0,27.0,105.0,4283.0,,66.0,,8.5,,,,,,,,
662.0,2017,,,307.0,,,,3.8,,385.90000000000003,,289.6,,92.5,1064.0,386.0,678.0,669.0,386.2,371.0,15.2,386.1,348.8,37.3,,,875.0,,,,,,,,,,,,84.0,54.0,30.0,111.0,4821.0,,66.0,,8.35,,,,,,,,
662.0,2018,,,323.0,,,,3.6,,394.6,,295.0,,96.0,1165.0,395.0,770.0,760.0,394.70000000000005,378.90000000000003,15.8,394.70000000000005,353.6,41.1,,,963.0,,,,,,,,,,,,87.0,56.0,31.0,172.0,5078.0,,67.0,,8.36,,,,,,,,
662.0,2019,,,354.0,,,,4.1,,423.5,,318.4,,101.0,1220.0,424.0,796.0,787.0,423.8,408.2,15.6,424.0,378.0,46.0,,,1064.0,,,,,,,,,,,,92.0,58.0,34.0,170.0,5057.0,,,,8.1,,,,,,,,
662.0,2020,,,113.0,,,,1.0,,130.8,,96.3,,33.5,432.5,130.7,301.8,297.9,130.7,127.8,2.9,130.7,123.0,7.7,,,340.0,,,,,,,,,,,,27.0,19.0,8.0,169.0,5047.0,,,,8.85,,,,,,,,
662.0,2021,,,182.0,,,,0.7,,199.3,,163.3,,35.3,297.0,199.0,98.0,94.0,199.4,195.3,4.1,199.4,197.9,1.5,,,569.0,,,,,,,,,,,,40.0,24.0,16.0,169.0,5057.0,,,,8.89,,,,,,,,
662.0,2022,,,306.0,,,,2.3,,356.1,,263.1,,90.7,714.0,356.0,358.0,350.0,356.2,350.8,5.4,356.20000000000005,342.1,14.1,,,1080.0,,,,,,,,,,,,53.0,28.0,25.0,170.0,4767.0,,,,8.9,,,,,,,,
663.0,1995,,,,,,,35.0,15.0,460.0,,293.0,,132.0,1024.0,460.0,564.0,564.0,,,,1024.0,460.0,564.0,,,349.0,,,,,,,,,,,,,59.0,,,3707.0,7414.0,,62.0,,,,,,,,,
663.0,1996,,,,,,,35.0,14.0,365.0,,211.0,,119.0,1022.0,365.0,657.0,657.0,,,,1022.0,365.0,657.0,,,322.0,,,,,,,,,,,,,62.0,,,4043.0,8086.0,,54.8,,,,,,,,,
663.0,1997,,2168.0,,,,,36.0,14.0,439.0,,272.0,,131.0,1325.0,439.0,886.0,886.0,,,,1325.0,439.0,886.0,,,379.0,,,,,,,,,,,,,65.0,,,4049.0,8098.0,,54.8,,,,,,,,,
663.0,1998,,2248.0,,,,,36.0,14.0,459.0,,290.0,,133.0,1339.0,458.0,881.0,881.0,,,,1339.0,458.0,881.0,,,430.0,,,,,,,,,,,,,99.0,,,4174.0,8348.0,,57.9,5.0,,,,,,,,
663.0,1999,,2238.0,,,,,38.0,15.0,445.0,,281.0,,126.0,1061.0,445.0,616.0,616.0,,,,1061.0,445.0,616.0,,,443.0,,,,,,,,,,,,,171.0,,,3065.0,6130.0,,59.3,,,,,,,,,
663.0,2000,,,,,,,39.0,15.0,433.0,,272.0,,122.0,1300.0,432.0,868.0,868.0,,,,1300.0,432.0,868.0,,,511.0,,,,,,,,,,,,,127.0,,,3545.0,,,67.1,,,,,,,,,
663.0,2001,,,,,,,36.0,15.0,403.0,,270.0,,97.0,1271.0,403.0,868.0,868.0,,,,1271.0,403.0,868.0,,,484.0,,,,,,,,,,,,,137.0,,,3548.0,,,52.0,,,,,,,,,
663.0,2002,,,,,,,34.0,13.0,381.0,,260.0,,87.0,1436.0,381.0,1055.0,1055.0,,,,1436.0,381.0,1055.0,,,489.0,,,,,,,,,,,,,140.0,,,3532.0,6358.0,,56.7,,,,,,,,,
663.0,2003,,,,,,,38.0,15.0,427.0,,301.0,,88.0,1600.0,428.0,1172.0,1172.0,,,,1600.0,428.0,1172.0,,,538.0,,,,,,,,,,,,,144.0,,,2964.0,,,61.0,,,,,,,,,
663.0,2004,,,,,,,40.0,16.0,474.0,,338.0,,96.0,1823.0,475.0,1348.0,1348.0,,,,1823.0,475.0,1348.0,,,626.0,,,,,,,,,,,,,80.0,,,2964.0,,,59.0,,,,,,,,,
663.0,2005,,,,,,,42.0,17.0,468.0,,332.0,,94.0,1956.0,468.0,1488.0,1488.0,,,,1956.0,468.0,1488.0,,,659.0,,,,,,,,,,,,,94.0,,,2964.0,,,58.0,,,,,,,,,
663.0,2006,,,,,,,42.0,16.0,467.0,,328.0,,97.0,1890.0,468.0,1422.0,1422.0,,,,1890.0,468.0,1422.0,,,651.0,,,,,,,,,,,,,86.0,,,3028.0,,,66.0,,,,,,,,,
663.0,2007,,,,,,,38.0,16.0,469.0,,335.0,,96.0,1891.0,469.0,1422.0,1422.0,,,,1891.0,469.0,1422.0,,665.0,662.0,3.0,,,,,,,,,,,83.4,83.0,0.4,,3444.0,,,52.4,,,,,,,,,
663.0,2008,,,,,,,37.0,,476.0,,336.0,,103.0,1821.0,475.0,1346.0,1346.0,,,,1821.0,475.0,1346.0,,667.0,663.0,4.0,,,,,,,,,,,88.1,88.0,0.1,,3510.0,,,58.3,,,,,,,,,
663.0,2009,,,,,,,32.0,,440.0,,310.0,,98.0,1655.0,440.0,1215.0,1215.0,,,,1655.0,440.0,1215.0,,619.0,616.0,3.0,,,,,,,,,,,104.0,81.0,23.0,,3541.0,,,,,,,,,,,,
663.0,2010,,,,,,,34.0,,443.0,,308.0,,101.0,1956.0,443.0,1513.0,1513.0,,,,1956.0,443.0,1513.0,,681.0,674.0,7.0,,,,,,,,,,,105.0,83.0,22.0,,3580.0,,,61.9,,,,,,,,,
663.0,2011,,,,,,,30.0,,424.0,,292.0,,102.0,2080.0,424.0,1656.0,1656.0,,,,2080.0,424.0,1656.0,,729.0,719.0,10.0,,,,,,,,,,,112.0,88.0,24.0,,3580.0,,,57.4,,,,,,,,,
663.0,2012,,,,,,,33.0,,457.0,,319.0,,105.0,2210.0,457.0,1753.0,1753.0,,,,2210.0,457.0,1753.0,,854.0,842.0,12.0,,,,,,,,,,,120.0,92.0,28.0,,3580.0,,,62.9,,,,,,,,,
663.0,2013,,,,,,,30.0,,467.0,,333.0,,104.0,2253.0,467.0,1786.0,1786.0,,,,2253.0,467.0,1786.0,,871.0,857.0,14.0,,,,,,,,,,,114.0,89.0,25.0,,3581.0,,,67.5,,,,,,,,,
663.0,2014,,,,,,,32.0,,500.0,,361.0,,107.0,2502.0,500.0,2002.0,2002.0,,,,2502.0,500.0,2002.0,,922.0,906.0,16.0,,,,,,,,,,,117.0,88.0,29.0,,3845.0,,,67.9,,,,,,,,,
663.0,2015,,,,,,,35.7,,505.2,,354.7,,114.8,2407.0,505.0,1902.0,1902.0,,,,2407.0,505.0,1902.0,,913.0,898.0,15.0,,,,,,,,,,,118.0,92.0,26.0,,3797.0,,,67.5,,,,,,,,,
663.0,2016,,,,,,,18.0,,527.7,,366.7,,143.0,2197.0,528.0,1669.0,1669.0,,,,2197.0,528.0,1669.0,,871.0,857.0,14.0,,,,,,,,,,,114.0,98.0,16.0,,3898.0,,,69.1,,,,,,,,,
663.0,2017,,,,,,,13.9,,402.2,,273.3,,115.0,1640.0,402.0,1238.0,1238.0,,,,1640.0,402.0,1238.0,,646.0,630.0,16.0,,,,,,,,,,,100.0,88.0,12.0,,3017.0,,,68.0,,,,,,,,,
663.0,2018,,,,,,,9.6,,177.6,,92.6,,75.4,1775.0,178.0,1597.0,1597.0,,,,1775.0,178.0,1597.0,,468.0,453.0,15.0,,,,,,,,,,,77.0,69.0,8.0,,2832.0,,,64.0,,,,,,,,,
663.0,2019,,,,,,,13.5,,319.5,,214.0,,92.0,1952.0,320.0,1632.0,1632.0,,,,1952.0,320.0,1632.0,,708.0,682.0,26.0,,,,,,,,,,,77.0,67.0,10.0,,3725.0,,,76.0,,,,,,,,,
663.0,2020,,,,,,,4.6,,106.39999999999999,,68.0,,33.8,542.0,106.0,436.0,436.0,,,,542.0,106.0,436.0,,243.0,234.0,9.0,,,,,,,,,,,21.0,19.0,2.0,,2644.0,,,,,,,,,,,,
663.0,2021,,,,,,,8.6,,248.79999999999998,,175.1,,65.1,482.0,249.0,233.0,233.0,,,,482.0,249.0,233.0,,499.0,492.0,7.0,,,,,,,,,,,57.0,52.0,5.0,,2690.0,,,47.0,,,,,,,,,
663.0,2022,,,,,,,13.6,,372.70000000000005,,261.5,,97.6,1217.0,373.0,844.0,844.0,,,,1217.0,373.0,844.0,,974.1,956.5,17.6,,,,,,,,,,,61.0,51.0,10.0,,3368.0,,,,,,,,,,,,
670.0,1995,,,34.0,,,,1.0,,61.0,,42.0,,18.0,218.0,60.0,158.0,127.0,60.0,54.0,6.0,218.0,91.0,127.0,,,53.0,,,,,,,,,,,,,7.0,,,1176.0,2352.0,,,,,,,,,,,
670.0,1996,,,,,,,1.0,,58.0,,39.0,,18.0,216.0,58.0,158.0,128.0,58.0,52.0,6.0,216.0,88.0,128.0,,,64.0,,,,,,,,,,,,,8.0,,,1254.0,2508.0,,,,,,,,,,,
670.0,1997,,,,,,,1.0,,66.0,,46.0,,19.0,200.0,65.0,135.0,107.0,65.0,57.0,8.0,200.0,93.0,107.0,,,71.0,,,,,,,,,,,,,7.0,,,1272.0,2544.0,,,,,,,,,,,
670.0,1998,,,33.0,,,,1.0,,67.0,,46.0,,20.0,202.0,67.0,135.0,114.0,67.0,60.0,7.0,202.0,88.0,114.0,,,73.0,,,,,,,,12.0,,,,,8.0,,,1550.0,3100.0,,,,,,,,,,,
670.0,1999,,,36.0,,,,1.0,,68.0,,47.0,,20.0,223.0,68.0,155.0,137.0,68.0,60.0,8.0,223.0,86.0,137.0,,,85.0,,,,,,,,11.0,,,,,9.0,,,1540.0,3080.0,,,,,,,,,,,
670.0,2000,,,,,,,,,,,,,,256.0,73.0,183.0,162.0,,,,256.0,94.0,162.0,,,82.0,,,,,,,,,,,,,10.0,,,1747.0,3494.0,,,,,,,,,,,
670.0,2001,,,34.0,,,,1.0,,71.0,,51.0,,19.0,254.0,71.0,183.0,168.0,,,,254.0,86.0,168.0,,,89.0,,,,,,,,,,,,,12.0,,,1757.0,3514.0,,,,,,,,,,,
670.0,2002,,,28.0,,,,1.0,,77.0,,58.0,,18.0,247.0,78.0,170.0,157.0,78.0,65.0,13.0,247.0,90.0,157.0,,,91.0,,,,,,,,,,,,,10.0,,,1689.0,3378.0,,,,,,,,,,,
670.0,2003,,,26.0,,,,1.0,,78.0,,60.0,,17.0,242.0,79.0,163.0,149.0,79.0,65.0,14.0,241.0,92.0,149.0,,,91.0,,,,,,,,,,,,,13.0,,,1680.0,3360.0,,,,,,,,,,,
670.0,2004,,,28.0,,,,1.0,,87.0,,67.0,,19.0,262.0,87.0,175.0,162.0,87.0,70.0,17.0,262.0,100.0,162.0,,,96.0,,,,,,,,,,,,,14.0,,,1785.0,3570.0,,,,,,,,,,,
670.0,2005,,,31.0,,,,1.0,,95.0,,74.0,,20.0,256.0,96.0,161.0,152.0,96.0,75.0,21.0,256.0,104.0,152.0,,,104.0,,,,,,,,,,,,,15.0,,,1692.0,3384.0,,,,,,,,,,,
670.0,2006,,,31.0,,,,1.0,,97.0,,74.0,,22.0,306.0,97.0,209.0,200.0,98.0,81.0,17.0,306.0,106.0,200.0,,,113.0,,,,,,,,,,,,,16.0,,,1778.0,3556.0,,,,,,,,,,,
670.0,2007,,,32.0,,,,2.0,,90.0,,65.0,,23.0,328.0,90.0,238.0,231.0,90.0,75.0,15.0,327.0,96.0,231.0,,,110.0,,,,,,,,,,,,,20.0,,,2116.0,4232.0,,,,,,,,,,,
670.0,2008,,,31.0,,,,1.0,,84.0,,61.0,,22.0,250.0,84.0,166.0,160.0,84.0,70.0,14.0,250.0,90.0,160.0,,,96.0,,,,,,,,,,,,,18.0,,,1992.0,,,,,,,,,,,,
670.0,2009,,,29.0,,,,1.0,,75.0,,55.0,,19.0,271.0,75.0,196.0,190.0,75.0,60.0,15.0,271.0,81.0,190.0,,,88.0,,,,,,,,,,,,,14.0,,,2034.0,,,,,,,,,,,,
670.0,2010,,,27.0,,,,1.0,,72.0,,54.0,,17.0,231.0,72.0,159.0,153.0,72.0,58.0,14.0,231.0,78.0,153.0,,,86.0,,,,,,,,,,,,,15.0,,,2113.0,,,,,,,,,,,,
670.0,2011,,,29.0,,,,1.0,,74.0,,52.0,,21.0,208.0,74.0,134.0,130.0,74.0,60.0,14.0,208.0,78.0,130.0,,,92.0,,,,,,,,,,,,,13.1,,,,,,,,,,,,,,,
670.0,2012,,,29.0,,,,1.0,,74.0,,53.0,,20.0,200.0,74.0,126.0,122.0,74.0,61.0,13.0,199.8,77.4,122.4,,,94.0,,,,,,,,,,,,,13.7,,,,,,,,,,,,,,,
670.0,2013,,,29.0,,,,1.2,,71.7,,50.1,,20.4,200.0,72.0,128.0,126.0,71.7,58.8,12.9,200.0,74.0,126.0,,,92.0,,,,,,,,,,,,,14.1,,,2076.0,,,,,,,,,,,,
670.0,2014,,,30.0,,,,1.0,,71.0,,49.0,,21.0,205.0,71.0,134.0,132.0,70.7,58.0,12.7,205.0,73.0,132.0,,178.5,175.0,3.5,,,,,,,,,,,34.0,21.0,13.0,,2133.0,,,,,,,,,,,,
670.0,2015,,,31.0,,,,1.3,,75.39999999999999,,52.5,,21.6,207.0,75.0,131.0,130.0,75.4,62.400000000000006,13.0,207.0,77.0,130.0,,211.1,207.0,4.1,,,,,,,,,,,40.0,23.0,17.0,,2231.0,,,,,,,,,,,,
670.0,2016,,,,,,,1.3,,78.8,,56.1,,21.4,227.0,79.0,148.0,147.0,78.7,65.2,13.5,227.0,80.0,147.0,,221.3,216.0,5.3,,,,,,,,,,,41.0,23.0,18.0,,,,,,,,,,,,,,
670.0,2017,76.0,,24.0,,,,1.3,,76.39999999999999,,58.2,,16.9,303.6,76.0,227.0,226.0,76.4,62.7,13.7,303.6,78.0,225.6,,215.4,210.0,5.4,,,,,,,,,,,45.0,24.0,21.0,,2486.0,,,,,,,,,,,,
670.0,2018,80.0,,25.0,,,,1.5,,80.1,,60.8,,17.8,356.0,80.0,274.7,275.0,80.1,65.8,14.3,356.4,81.4,275.0,,244.0,239.0,5.0,,,,,,,,,,,40.0,25.0,15.0,,2609.0,,,,,,,,,,,,
670.0,2019,84.0,,30.0,,,,1.7,,83.9,,63.6,,18.6,399.0,84.0,315.0,313.0,83.9,67.0,16.9,398.9,85.6,313.3,,246.0,242.0,4.0,,,,,,,,,,,38.0,24.0,14.0,,2666.0,,,,,,,,,,,,
670.0,2020,27.0,,13.0,,,,0.6,,26.500000000000004,,18.1,,7.8,155.0,27.0,128.0,128.0,26.6,22.8,3.8,154.79999999999998,27.2,127.6,,90.0,88.0,2.0,,,,,,,,,,,13.0,11.0,2.0,,2700.0,,,,,,,,,,,,
670.0,2021,24.0,,12.0,,,,0.9,,24.199999999999996,,16.4,,6.9,56.7,24.2,32.5,32.4,24.3,20.5,3.8,56.8,24.4,32.4,,62.0,60.0,2.0,,,,,,,,,,,11.0,6.0,5.0,,1847.0,,,,,,,,,,,,
670.0,2022,59.0,,24.0,,0.1,0.3,,,58.99999999999999,0.3,42.1,0.4,15.8,210.0,59.0,151.0,151.0,59.1,51.1,8.0,210.1,59.4,150.7,,171.0,166.0,5.0,,,,,,,,,,,17.0,7.0,10.0,,2660.0,,,,,,,,,,,,
674.0,1995,,,28.0,45.0,,,,,,,,,,3368.0,28.0,,,,,,3368.0,,,3368.0,,,,,,,,,,,,,,,,,26.0,491.0,1172.0,,22.8,1.6,,,,,,,,
674.0,1996,,,30.0,40.0,,,,,,,,,,3345.0,30.0,,,,,,3345.0,,,3345.0,,,,,,,,,,,,,,,,,26.0,481.0,1163.0,,20.9,1.3,,,,,,,,
674.0,1997,,,28.0,57.0,,,,,,,,,,3308.0,28.0,,,,,,3308.0,,,3308.0,,,,,,,,,,,,,,,,,27.0,521.0,1219.0,,35.3,2.1,,,,,,,,
674.0,1998,,,36.0,53.0,,,,,,,,,,3264.0,36.0,,,,,,3264.0,,,3264.0,,,,,,,,,,,,,,,,,27.0,521.0,1219.0,,32.7,1.5,,,,,,,,
674.0,1999,,,34.0,53.0,,,,,,,,,,3148.0,34.0,,,,,,3148.0,,,3148.0,,,,,,,,,,,,,,,,,24.0,473.0,1244.0,,33.0,1.5,,,,,,,,
674.0,2000,,,43.0,62.0,,,,,,,,,,3071.0,43.0,,,,,,3071.0,,,3071.0,,,,,,,,,,,,,,,,,25.0,496.0,1164.0,,,1.4,,,,,,,,
674.0,2001,,,49.0,75.0,,,,,,,,,,3036.0,49.0,,,,,,3036.0,,,3036.0,,,,,,,,,,,,,,,,,26.0,486.0,1164.0,,,1.53,,0.5920000000000001,0.084,,0.385,0.023,0.1,
674.0,2002,,,46.0,69.0,,,,,,,,,,3102.0,46.0,,,,,,3102.0,,,3102.0,,,,,,,,,,,,,,,,,25.0,500.0,1180.0,,,1.51,,0.5890000000000001,0.06,,0.401,0.022,0.106,
674.0,2003,,,41.0,64.0,,,,,,,,,,2882.0,41.0,,,,,,2882.0,,,2882.0,,,,,,,,,,,,,,,,,27.0,683.0,1549.0,,,1.57,,0.5800000000000001,0.046,,0.393,0.024,0.117,
674.0,2004,,,42.0,68.0,,,,,,,,,,2812.0,42.0,,,,,,2812.0,,,2812.0,,,,,,,,,,,,,,,,,27.0,685.0,1549.0,,,1.63,,0.603,0.045,,0.413,0.022,0.123,
674.0,2005,,,50.0,80.0,,,2.0,,2107.0,,17.0,53.0,2035.0,2107.0,50.0,2057.0,,2107.0,1412.0,695.0,2107.0,,,2107.0,,,,,,,,,,,,,,,,,28.0,718.0,1593.0,,54.1,1.61,,0.603,0.048,,0.399,0.037,0.119,
674.0,2006,50.0,80.0,49.0,77.0,,,2.0,,2136.0,,22.0,36.0,2076.0,2136.0,50.0,2086.0,,2136.0,1436.0,700.0,2136.0,,,2136.0,,,,,,,,,,,,,,,,,29.0,718.0,1593.0,,55.0,1.61,,0.635,0.06,,0.41,0.041,0.124,
674.0,2007,69.0,116.0,68.0,111.0,,,2.0,,2164.0,,37.0,26.0,2099.0,2164.0,69.0,2095.0,,2163.0,1579.0,584.0,2164.0,,,2164.0,,,,,,,,,,,,,,,,,30.0,767.0,1729.0,,56.5,1.69,,0.734,0.077,,0.483,0.043,0.131,
674.0,2008,115.0,179.0,82.0,124.0,,,2.0,,2112.0,,19.0,17.0,2074.0,2112.0,115.0,1997.0,,2112.0,1500.0,612.0,2112.0,,,2112.0,,,,,,,,,,,,,,,,,28.0,746.0,1674.0,,54.0,1.66,,0.8,0.095,,0.513,0.05,0.142,
674.0,2009,151.0,193.0,93.0,148.0,,,2.0,,2056.0,,12.0,19.0,2023.0,2056.0,151.0,1905.0,,2056.0,1028.0,1028.0,2056.0,,,2056.0,,,,,,,,,,,,,,,,,28.0,854.0,1914.0,,54.0,1.47,,,,,,,,
674.0,2010,120.0,227.0,96.0,146.0,,,2.0,,1976.0,,12.0,18.0,1944.0,1976.0,120.0,1856.0,,1976.0,1087.0,889.0,1976.0,,,1976.0,,,,,,,,,,,,,,,,,29.0,855.0,1894.0,,49.4,1.83,,0.8390000000000001,0.085,,0.539,0.049,0.166,
674.0,2011,156.0,316.0,126.0,220.0,,,2.0,,2038.0,,19.0,20.0,1997.0,2038.0,156.0,1882.0,4.0,2038.0,1780.0,258.0,2038.0,,,2038.0,,,,,,,,,,,,,,,,,28.0,837.0,1858.0,,55.5,1.92,,0.8690000000000001,0.119,,0.529,0.056,0.165,
674.0,2012,139.0,237.0,115.0,151.0,,,1.0,,1869.0,,18.0,22.0,1828.0,1869.0,139.0,1730.0,4.0,1869.0,1271.0,598.0,1869.0,,,1869.0,,,,,,,,,,,,,,,,,24.0,757.0,1680.0,,54.2,1.62,,0.8900000000000001,0.139,,0.523,0.053,0.175,
674.0,2013,71.0,117.0,57.0,77.0,,,1.0,,1905.0,,17.3,22.2,1864.5,1905.0,71.0,1834.0,3.0,1905.0,1293.5,611.5,1905.0,,,1905.0,,,,,,,,,,,,,,,,,24.0,757.0,1680.0,62.06,54.6,1.57,,0.9300000000000002,0.14,,0.559,0.049,0.182,
674.0,2014,75.0,134.0,58.0,86.0,0.3,0.6,0.7,,2003.6999999999998,0.7,26.0,21.8,1953.6,2004.0,75.0,1929.0,1.0,2004.0,1392.0,612.0,2004.0,,,2004.0,,,,,,,,,,,,,,,,,24.0,677.0,1538.0,,54.8,1.69,,0.944,0.129,,0.574,0.048,0.193,
674.0,2015,54.0,107.0,40.0,63.0,0.5,0.3,,,1888.0,0.4,15.9,26.1,1844.8,1888.0,54.0,1834.0,1.0,1888.1,1416.1,472.0,1888.0,,,1888.0,,,,,,,,,,,,,,,,,21.0,577.0,1282.0,77.38,56.1,1.81,,0.994,0.111,,0.63,0.05,0.203,
674.0,2016,60.0,108.0,45.0,62.0,0.4,1.6,8.6,,2000.0,0.3,21.1,37.5,1930.5,2000.0,60.0,1940.0,1.0,,,,2000.0,,,2000.0,,,,,,,,,,,,,,,,,21.0,581.0,1383.0,,,1.69,,0.9999999999999999,0.7,,,0.2,0.1,
674.0,2017,78.0,140.0,61.0,83.0,0.1,0.4,8.0,,1936.9,0.6,17.6,30.5,1879.7,1937.0,78.0,1859.0,1.0,,,,1937.0,,,1937.0,,212.0,,,,,,,,,,,,192.0,174.0,18.0,22.0,628.0,1406.0,,,1.69,,0.9999999999999999,0.7,,,0.2,0.1,
674.0,2018,84.0,162.0,66.0,101.0,0.1,1.0,6.1,,1874.0999999999997,0.2,15.7,28.7,1822.3,1874.0,84.0,1790.0,,,,,1874.0,,,1874.0,,227.0,,,,,,,,,,,,205.0,186.0,19.0,22.0,634.0,1417.0,,,1.81,,0.9999999999999999,0.7,,,0.2,0.1,
674.0,2019,111.0,205.0,90.0,144.0,0.1,0.5,5.4,,1904.4,,12.4,28.5,1857.5,1904.0,111.0,1793.0,,,,,1904.0,,,1904.0,,227.0,,,,,,,,,,,,197.0,178.0,19.0,23.0,668.0,1463.0,,,1.8,,0.9999999999999999,0.7,,,0.2,0.1,
674.0,2020,58.0,102.0,47.0,73.0,0.1,0.4,3.1,,1014.7,,0.8,2.7,1007.6,1015.0,58.0,957.0,,,,,1015.0,,,1015.0,,155.0,,,,,,,,,,,,151.0,138.0,13.0,22.0,660.0,1463.0,,,1.6,,1.17,0.146,,0.73,0.075,0.219,
674.0,2021,94.0,182.0,77.0,130.0,,0.9,0.8,,1354.0,,1.9,0.2,1350.2,1354.0,94.0,1260.0,,,,,1354.0,,,1354.0,,225.0,,,,,,,,,,,,209.0,188.0,21.0,22.0,666.0,1472.0,,,1.87,,1.4000000000000001,0.2,,0.9,0.1,0.2,
674.0,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678.0,1995,,,,,,,0.1,,6.199999999999999,1.7,0.4,0.2,3.8,,6.2,,,6.199999999999999,3.3,2.9,6.2,6.2,,,,,,,,,,,,,,,,,,,,227.0,404.0,,,,,,,,,,,
678.0,1996,,,,9.0,,,0.1,,6.3999999999999995,1.7,0.3,0.2,4.1,,6.4,,,6.4,3.7,2.7,6.4,6.4,,,,,,,,,,,,,,,,,,,,227.0,312.0,,,,,,,,,,,
678.0,1997,,,,,,,,,4.8,1.1,0.2,0.1,3.4,,4.8,,,4.8,3.5999999999999996,1.2,4.8,4.8,,,,,,,,,,,,,,,,,,,,236.0,396.0,,,,,,,,,,,
678.0,1998,,,,,,,0.7,,5.6000000000000005,1.4,,,3.5,,5.6,,,,,,5.6,5.6,,,,4.1,,,,,,,,,,,,1.9,0.6,1.3,,259.0,465.0,,,,,,,,,,,
678.0,1999,,,,,,,0.3,,5.8,1.2,,,4.3,,5.8,,,,,,5.8,5.8,,,,9.2,,,,,,,,,,,,2.2,0.6,1.6,,,,,,,,,,,,,,
678.0,2000,,,,,,,2.2,,7.1000000000000005,1.1,,,3.8,,7.1,,,,,,7.1,7.1,,,,9.9,,,,,,,,,,,,2.2,0.6,1.6,,,,,,,,,,,,,,
678.0,2001,,,,,,,0.5,,7.4,1.5,1.2,,4.2,7.7,7.5,0.2,,7.6,7.0,0.6,7.5,7.5,,,,6.2,,,,,,,,,,,,2.0,0.6,1.4,,257.0,448.0,,,,,,,,,,,
678.0,2002,,,,,,,1.6,,9.2,1.9,0.3,,5.4,,9.2,,,,,,9.2,9.2,,,,6.9,,,,,,,,,,,,1.8,0.5,1.3,,257.0,448.0,,,,,,,,,,,
678.0,2003,,,,,,,0.1,,10.0,2.6,0.6,,6.7,,10.0,,,,,,10.0,10.0,,,,7.4,,,,,,,,,,,,1.8,0.5,1.3,,273.0,492.0,,,,,,,,,,,
678.0,2004,,,,,,,1.0,,10.6,2.1,0.7,,6.8,,10.6,,,,,,10.6,10.6,,,,7.7,,,,,,,,,,,,2.1,0.6,1.5,,,,,,,,,,,,,,
678.0,2005,,,,,,,0.3,,15.8,4.4,0.6,0.2,10.3,,15.8,,,15.8,14.700000000000001,1.1,15.8,15.8,,,,7.3,,,,,,,,,,,,0.5,0.1,0.4,,,,,,,,,,,,,,
678.0,2006,,,,,,,1.4,,12.299999999999999,2.8,0.5,,7.6,,12.3,,,12.299999999999999,11.7,0.6,12.3,11.9,0.4,,,6.7,,,,,,,,,,,,1.1,0.2,0.9,,,,,,,,,,,,,,
678.0,2007,,,,,,,5.3,,11.8,2.2,0.3,,4.0,,11.8,,,11.8,10.8,1.0,11.8,11.0,0.8,,,5.0,,,,,,,,,,8.6,,0.7,0.1,0.6,,,,,,,,,,,,,,
678.0,2008,,,,,,,5.2,,14.5,2.5,0.4,,6.4,,14.5,,,14.5,13.9,0.6,14.5,14.2,0.3,,,7.7,,,,,,,,,,10.3,,0.31,0.01,0.3,,,,,,,,,,,,,,
